iter	Passed	Remaining
11831	14805	22734
11832	14806	22732
11833	14807	22730
11834	14808	22728
11835	14809	22727
11836	14810	22725
11837	14811	22724
11838	14812	22722
11839	14813	22720
11840	14814	22718
11841	14815	22717
11842	14816	22715
11843	14817	22713
11844	14818	22711
11845	14818	22709
11846	14819	22708
11847	14820	22706
11848	14821	22704
11849	14822	22702
11850	14823	22700
11851	14824	22698
11852	14825	22697
11853	14826	22696
11854	14827	22694
11855	14828	22692
11856	14829	22691
11857	14830	22689
11858	14831	22687
11859	14832	22685
11860	14833	22684
11861	14833	22682
11862	14834	22680
11863	14836	22679
11864	14837	22677
11865	14838	22676
11866	14839	22675
11867	14840	22673
11868	14841	22672
11869	14843	22671
11870	14846	22672
11871	14847	22671
11872	14849	22671
11873	14850	22670
11874	14851	22668
11875	14852	22666
11876	14853	22664
11877	14854	22663
11878	14855	22661
11879	14856	22660
11880	14857	22658
11881	14858	22656
11882	14859	22654
11883	14860	22653
11884	14861	22651
11885	14862	22650
11886	14863	22648
11887	14864	22646
11888	14864	22644
11889	14865	22642
11890	14866	22640
11891	14867	22638
11892	14868	22637
11893	14869	22636
11894	14870	22634
11895	14871	22632
11896	14872	22630
11897	14873	22628
11898	14874	22626
11899	14875	22625
11900	14875	22623
11901	14876	22621
11902	14877	22619
11903	14878	22618
11904	14879	22616
11905	14880	22614
11906	14881	22612
11907	14882	22610
11908	14884	22610
11909	14885	22608
11910	14886	22607
11911	14887	22605
11912	14888	22604
11913	14889	22603
11914	14890	22601
11915	14891	22600
11916	14892	22598
11917	14893	22596
11918	14894	22594
11919	14895	22593
11920	14896	22591
11921	14897	22590
11922	14898	22588
11923	14899	22586
11924	14900	22584
11925	14900	22582
11926	14901	22580
11927	14902	22578
11928	14903	22577
11929	14904	22575
11930	14905	22573
11931	14906	22571
11932	14906	22569
11933	14907	22567
11934	14908	22565
11935	14909	22563
11936	14910	22561
11937	14911	22560
11938	14913	22560
11939	14914	22559
11940	14916	22559
11941	14917	22558
11942	14919	22556
11943	14920	22555
11944	14921	22553
11945	14922	22552
11946	14923	22550
11947	14924	22549
11948	14925	22547
11949	14927	22547
11950	14928	22545
11951	14929	22544
11952	14930	22542
11953	14931	22541
11954	14932	22539
11955	14933	22537
11956	14934	22535
11957	14935	22533
11958	14936	22532
11959	14937	22530
11960	14937	22528
11961	14938	22526
11962	14939	22524
11963	14940	22523
11964	14942	22522
11965	14942	22520
11966	14943	22518
11967	14944	22516
11968	14945	22515
11969	14946	22513
11970	14947	22512
11971	14948	22510
11972	14949	22508
11973	14950	22506
11974	14951	22504
11975	14951	22502
11976	14952	22500
11977	14953	22499
11978	14954	22497
11979	14956	22496
11980	14957	22495
11981	14957	22493
11982	14959	22491
11983	14959	22489
11984	14960	22488
11985	14961	22486
11986	14963	22485
11987	14963	22483
11988	14964	22481
11989	14965	22479
11990	14966	22477
11991	14967	22476
11992	14968	22474
11993	14969	22473
11994	14970	22472
11995	14971	22470
11996	14972	22468
11997	14973	22466
11998	14974	22465
11999	14975	22463
12000	14976	22461
12001	14977	22459
12002	14978	22457
12003	14979	22456
12004	14979	22454
12005	14981	22452
12006	14982	22451
12007	14983	22450
12008	14984	22448
12009	14985	22447
12010	14986	22445
12011	14987	22443
12012	14988	22441
12013	14989	22439
12014	14989	22438
12015	14990	22436
12016	14991	22434
12017	14992	22432
12018	14993	22430
12019	14994	22429
12020	14995	22427
12021	14998	22428
12022	15004	22434
12023	15007	22435
12024	15009	22435
12025	15010	22434
12026	15013	22435
12027	15017	22438
12028	15018	22437
12029	15019	22436
12030	15020	22434
12031	15022	22433
12032	15023	22432
12033	15026	22433
12034	15028	22433
12035	15029	22431
12036	15030	22430
12037	15031	22429
12038	15033	22427
12039	15034	22427
12040	15036	22426
12041	15037	22424
12042	15038	22423
12043	15039	22421
12044	15040	22420
12045	15042	22420
12046	15044	22419
12047	15045	22417
12048	15045	22415
12049	15046	22414
12050	15047	22412
12051	15048	22411
12052	15050	22409
12053	15051	22408
12054	15052	22406
12055	15053	22405
12056	15054	22404
12057	15056	22403
12058	15057	22401
12059	15058	22399
12060	15059	22398
12061	15060	22396
12062	15061	22395
12063	15062	22393
12064	15063	22392
12065	15064	22390
12066	15065	22389
12067	15066	22387
12068	15067	22386
12069	15068	22384
12070	15069	22383
12071	15071	22381
12072	15072	22380
12073	15072	22378
12074	15074	22377
12075	15075	22375
12076	15076	22374
12077	15077	22372
12078	15078	22371
12079	15079	22369
12080	15080	22368
12081	15081	22367
12082	15083	22365
12083	15084	22364
12084	15086	22364
12085	15087	22362
12086	15088	22360
12087	15089	22359
12088	15090	22357
12089	15091	22356
12090	15092	22354
12091	15093	22352
12092	15094	22351
12093	15095	22349
12094	15096	22348
12095	15097	22346
12096	15098	22345
12097	15099	22343
12098	15100	22342
12099	15102	22340
12100	15103	22339
12101	15104	22337
12102	15105	22336
12103	15106	22334
12104	15107	22333
12105	15108	22331
12106	15109	22330
12107	15110	22328
12108	15111	22327
12109	15112	22325
12110	15113	22324
12111	15115	22323
12112	15116	22322
12113	15117	22320
12114	15118	22318
12115	15120	22318
12116	15121	22316
12117	15121	22314
12118	15123	22313
12119	15124	22312
12120	15125	22310
12121	15126	22308
12122	15127	22307
12123	15128	22305
12124	15130	22305
12125	15131	22303
12126	15132	22302
12127	15133	22300
12128	15134	22299
12129	15135	22298
12130	15137	22296
12131	15138	22295
12132	15139	22293
12133	15140	22292
12134	15141	22291
12135	15143	22290
12136	15144	22289
12137	15146	22289
12138	15147	22287
12139	15148	22286
12140	15149	22284
12141	15150	22283
12142	15151	22281
12143	15152	22280
12144	15153	22278
12145	15154	22276
12146	15155	22275
12147	15157	22274
12148	15159	22273
12149	15160	22272
12150	15161	22271
12151	15163	22270
12152	15164	22269
12153	15165	22267
12154	15166	22266
12155	15167	22264
12156	15168	22263
12157	15169	22261
12158	15170	22259
12159	15171	22258
12160	15173	22257
12161	15174	22256
12162	15175	22254
12163	15176	22253
12164	15177	22251
12165	15178	22250
12166	15179	22248
12167	15180	22247
12168	15181	22245
12169	15183	22244
12170	15184	22242
12171	15185	22241
12172	15187	22241
12173	15188	22240
12174	15189	22238
12175	15190	22237
12176	15191	22235
12177	15192	22234
12178	15193	22232
12179	15194	22230
12180	15195	22229
12181	15196	22227
12182	15198	22226
12183	15199	22224
12184	15200	22223
12185	15201	22221
12186	15202	22220
12187	15203	22219
12188	15207	22222
12189	15209	22221
12190	15210	22220
12191	15211	22218
12192	15212	22217
12193	15214	22216
12194	15215	22215
12195	15216	22213
12196	15217	22212
12197	15218	22210
12198	15219	22208
12199	15220	22207
12200	15221	22205
12201	15222	22204
12202	15224	22202
12203	15225	22201
12204	15226	22200
12205	15227	22198
12206	15229	22198
12207	15231	22198
12208	15234	22199
12209	15235	22198
12210	15236	22196
12211	15237	22194
12212	15238	22193
12213	15239	22191
12214	15239	22189
12215	15241	22188
12216	15242	22187
12217	15243	22185
12218	15244	22184
12219	15245	22182
12220	15246	22180
12221	15247	22178
12222	15248	22177
12223	15249	22175
12224	15250	22173
12225	15251	22171
12226	15252	22170
12227	15252	22168
12228	15253	22166
12229	15254	22165
12230	15255	22163
12231	15256	22161
12232	15257	22160
12233	15258	22158
12234	15259	22157
12235	15261	22155
12236	15262	22154
12237	15263	22153
12238	15264	22151
12239	15265	22150
12240	15266	22148
12241	15267	22146
12242	15268	22144
12243	15270	22144
12244	15271	22143
12245	15272	22141
12246	15273	22139
12247	15274	22138
12248	15275	22137
12249	15282	22143
12250	15287	22147
12251	15288	22146
12252	15289	22145
12253	15291	22145
12254	15293	22144
12255	15294	22143
12256	15299	22147
12257	15300	22146
12258	15301	22144
12259	15303	22143
12260	15306	22144
12261	15307	22143
12262	15308	22141
12263	15308	22139
12264	15309	22137
12265	15311	22136
12266	15312	22135
12267	15313	22133
12268	15314	22131
12269	15315	22130
12270	15315	22128
12271	15317	22127
12272	15323	22133
12273	15325	22133
12274	15326	22131
12275	15327	22130
12276	15328	22128
12277	15329	22126
12278	15330	22125
12279	15332	22125
12280	15334	22123
12281	15335	22122
12282	15336	22120
12283	15340	22123
12284	15341	22122
12285	15342	22120
12286	15343	22119
12287	15345	22118
12288	15346	22117
12289	15347	22115
12290	15351	22118
12291	15357	22124
12292	15360	22125
12293	15362	22124
12294	15368	22131
12295	15369	22129
12296	15371	22128
12297	15372	22127
12298	15373	22126
12299	15375	22125
12300	15376	22123
12301	15376	22121
12302	15378	22120
12303	15380	22120
12304	15381	22118
12305	15382	22117
12306	15382	22115
12307	15384	22113
12308	15385	22112
12309	15386	22111
12310	15387	22109
12311	15388	22107
12312	15389	22105
12313	15390	22103
12314	15390	22102
12315	15391	22100
12316	15394	22100
12317	15395	22099
12318	15396	22097
12319	15398	22098
12320	15400	22098
12321	15402	22096
12322	15403	22095
12323	15404	22093
12324	15405	22093
12325	15407	22091
12326	15408	22091
12327	15409	22089
12328	15410	22088
12329	15412	22087
12330	15413	22086
12331	15414	22084
12332	15415	22083
12333	15416	22081
12334	15417	22079
12335	15420	22080
12336	15422	22080
12337	15423	22078
12338	15424	22077
12339	15428	22079
12340	15429	22078
12341	15430	22076
12342	15431	22075
12343	15433	22075
12344	15434	22073
12345	15435	22071
12346	15437	22070
12347	15438	22070
12348	15444	22075
12349	15446	22075
12350	15448	22075
12351	15449	22073
12352	15450	22072
12353	15455	22076
12354	15459	22078
12355	15460	22077
12356	15461	22076
12357	15463	22074
12358	15465	22074
12359	15466	22073
12360	15468	22073
12361	15469	22071
12362	15470	22069
12363	15471	22068
12364	15472	22066
12365	15473	22064
12366	15474	22063
12367	15475	22062
12368	15476	22061
12369	15478	22059
12370	15479	22058
12371	15481	22058
12372	15482	22057
12373	15484	22056
12374	15488	22059
12375	15490	22058
12376	15493	22060
12377	15495	22059
12378	15496	22058
12379	15497	22056
12380	15498	22055
12381	15500	22054
12382	15501	22053
12383	15502	22052
12384	15504	22051
12385	15507	22053
12386	15509	22053
12387	15511	22052
12388	15512	22051
12389	15514	22050
12390	15515	22049
12391	15516	22047
12392	15517	22046
12393	15519	22046
12394	15521	22045
12395	15525	22048
12396	15532	22054
12397	15533	22053
12398	15543	22064
12399	15545	22065
12400	15548	22066
12401	15550	22065
12402	15553	22066
12403	15554	22065
12404	15555	22063
12405	15556	22062
12406	15557	22061
12407	15559	22060
12408	15560	22058
12409	15561	22057
12410	15562	22055
12411	15563	22053
12412	15564	22052
12413	15567	22053
12414	15568	22051
12415	15569	22050
12416	15571	22049
12417	15572	22048
12418	15573	22046
12419	15574	22045
12420	15575	22043
12421	15576	22042
12422	15577	22040
12423	15579	22040
12424	15580	22038
12425	15582	22037
12426	15583	22036
12427	15584	22035
12428	15587	22036
12429	15588	22034
12430	15589	22033
12431	15590	22031
12432	15593	22032
12433	15596	22033
12434	15597	22032
12435	15599	22032
12436	15601	22031
12437	15603	22031
12438	15604	22030
12439	15606	22029
12440	15607	22028
12441	15609	22028
12442	15613	22030
12443	15614	22029
12444	15616	22028
12445	15618	22028
12446	15619	22026
12447	15629	22038
12448	15631	22037
12449	15632	22036
12450	15634	22035
12451	15635	22034
12452	15639	22037
12453	15640	22035
12454	15642	22035
12455	15644	22035
12456	15645	22034
12457	15647	22032
12458	15648	22031
12459	15650	22031
12460	15652	22030
12461	15653	22029
12462	15654	22027
12463	15656	22027
12464	15657	22025
12465	15658	22024
12466	15660	22023
12467	15662	22023
12468	15663	22022
12469	15665	22022
12470	15674	22032
12471	15683	22041
12472	15685	22040
12473	15686	22039
12474	15688	22039
12475	15690	22039
12476	15693	22039
12477	15694	22038
12478	15696	22038
12479	15699	22040
12480	15700	22038
12481	15701	22037
12482	15703	22035
12483	15704	22034
12484	15705	22032
12485	15706	22031
12486	15707	22030
12487	15709	22029
12488	15715	22034
12489	15716	22033
12490	15717	22031
12491	15718	22030
12492	15719	22029
12493	15720	22027
12494	15721	22025
12495	15722	22023
12496	15723	22022
12497	15724	22020
12498	15726	22019
12499	15727	22018
12500	15728	22016
12501	15728	22014
12502	15729	22012
12503	15730	22010
12504	15731	22009
12505	15733	22008
12506	15734	22006
12507	15735	22004
12508	15735	22002
12509	15736	22001
12510	15737	21999
12511	15738	21997
12512	15740	21997
12513	15741	21995
12514	15742	21993
12515	15743	21991
12516	15744	21990
12517	15744	21988
12518	15746	21987
12519	15747	21986
12520	15748	21984
12521	15749	21982
12522	15750	21981
12523	15751	21979
12524	15752	21978
12525	15753	21976
12526	15754	21974
12527	15755	21973
12528	15760	21977
12529	15763	21977
12530	15764	21976
12531	15766	21975
12532	15767	21974
12533	15768	21973
12534	15769	21971
12535	15770	21970
12536	15771	21968
12537	15773	21967
12538	15774	21966
12539	15775	21964
12540	15776	21962
12541	15776	21960
12542	15777	21959
12543	15778	21957
12544	15779	21955
12545	15780	21953
12546	15781	21951
12547	15782	21950
12548	15783	21949
12549	15787	21950
12550	15791	21953
12551	15792	21952
12552	15794	21952
12553	15801	21958
12554	15805	21961
12555	15807	21961
12556	15808	21960
12557	15810	21959
12558	15812	21959
12559	15813	21958
12560	15815	21956
12561	15816	21955
12562	15817	21954
12563	15818	21952
12564	15819	21950
12565	15820	21948
12566	15821	21947
12567	15822	21945
12568	15823	21944
12569	15824	21942
12570	15825	21941
12571	15826	21939
12572	15827	21937
12573	15828	21935
12574	15828	21933
12575	15830	21932
12576	15831	21930
12577	15831	21929
12578	15832	21927
12579	15833	21925
12580	15834	21923
12581	15835	21922
12582	15836	21920
12583	15837	21918
12584	15840	21920
12585	15842	21919
12586	15844	21919
12587	15845	21917
12588	15846	21915
12589	15846	21913
12590	15847	21911
12591	15848	21910
12592	15849	21908
12593	15850	21907
12594	15851	21905
12595	15852	21903
12596	15853	21902
12597	15855	21901
12598	15856	21899
12599	15857	21898
12600	15858	21896
12601	15859	21894
12602	15860	21893
12603	15861	21891
12604	15862	21889
12605	15863	21888
12606	15864	21887
12607	15865	21885
12608	15866	21883
12609	15867	21882
12610	15868	21880
12611	15869	21879
12612	15870	21878
12613	15871	21876
12614	15872	21874
12615	15873	21872
12616	15874	21870
12617	15875	21869
12618	15876	21867
12619	15877	21866
12620	15878	21864
12621	15879	21862
12622	15880	21861
12623	15881	21859
12624	15882	21857
12625	15883	21856
12626	15884	21854
12627	15888	21857
12628	15890	21857
12629	15895	21860
12630	15897	21860
12631	15898	21858
12632	15899	21857
12633	15900	21855
12634	15903	21857
12635	15904	21855
12636	15905	21854
12637	15906	21852
12638	15907	21851
12639	15909	21849
12640	15910	21848
12641	15911	21847
12642	15912	21846
12643	15913	21844
12644	15914	21842
12645	15915	21841
12646	15916	21839
12647	15917	21837
12648	15918	21835
12649	15919	21834
12650	15920	21832
12651	15921	21831
12652	15922	21829
12653	15924	21828
12654	15925	21827
12655	15927	21827
12656	15929	21826
12657	15930	21825
12658	15931	21823
12659	15932	21822
12660	15933	21820
12661	15934	21818
12662	15934	21816
12663	15936	21815
12664	15937	21813
12665	15938	21811
12666	15938	21810
12667	15940	21809
12668	15941	21807
12669	15942	21805
12670	15942	21803
12671	15943	21801
12672	15944	21799
12673	15945	21798
12674	15946	21797
12675	15947	21795
12676	15949	21794
12677	15950	21793
12678	15951	21791
12679	15952	21789
12680	15954	21789
12681	15956	21788
12682	15957	21787
12683	15958	21786
12684	15959	21784
12685	15961	21783
12686	15963	21783
12687	15964	21782
12688	15965	21781
12689	15966	21779
12690	15968	21778
12691	15975	21786
12692	15977	21785
12693	15980	21786
12694	15985	21790
12695	15987	21789
12696	15991	21792
12697	15992	21791
12698	15994	21790
12699	15995	21789
12700	15997	21789
12701	15999	21789
12702	16002	21789
12703	16003	21787
12704	16005	21787
12705	16006	21785
12706	16007	21784
12707	16008	21782
12708	16009	21781
12709	16010	21779
12710	16012	21779
12711	16021	21789
12712	16025	21791
12713	16027	21791
12714	16029	21790
12715	16030	21789
12716	16032	21789
12717	16034	21788
12718	16035	21787
12719	16036	21785
12720	16038	21784
12721	16039	21783
12722	16040	21781
12723	16041	21780
12724	16043	21779
12725	16044	21778
12726	16045	21776
12727	16046	21775
12728	16047	21774
12729	16048	21772
12730	16050	21771
12731	16051	21770
12732	16052	21768
12733	16053	21767
12734	16054	21765
12735	16060	21770
12736	16061	21768
12737	16062	21767
12738	16063	21765
12739	16064	21763
12740	16065	21761
12741	16066	21760
12742	16067	21758
12743	16068	21757
12744	16070	21756
12745	16071	21755
12746	16072	21754
12747	16073	21752
12748	16074	21750
12749	16075	21749
12750	16076	21748
12751	16077	21746
12752	16078	21744
12753	16079	21743
12754	16080	21741
12755	16081	21739
12756	16082	21738
12757	16084	21737
12758	16085	21736
12759	16087	21735
12760	16088	21734
12761	16089	21732
12762	16090	21731
12763	16092	21730
12764	16093	21728
12765	16094	21727
12766	16095	21726
12767	16096	21724
12768	16098	21723
12769	16099	21722
12770	16100	21721
12771	16102	21719
12772	16106	21722
12773	16108	21722
12774	16109	21721
12775	16112	21722
12776	16114	21721
12777	16115	21719
12778	16116	21718
12779	16117	21717
12780	16118	21715
12781	16119	21713
12782	16120	21712
12783	16121	21710
12784	16122	21708
12785	16123	21707
12786	16124	21705
12787	16125	21703
12788	16126	21701
12789	16126	21700
12790	16127	21698
12791	16128	21696
12792	16129	21695
12793	16131	21693
12794	16131	21692
12795	16132	21690
12796	16133	21688
12797	16134	21686
12798	16135	21684
12799	16136	21682
12800	16137	21681
12801	16138	21679
12802	16138	21677
12803	16139	21676
12804	16140	21674
12805	16141	21672
12806	16142	21671
12807	16150	21678
12808	16153	21679
12809	16154	21678
12810	16155	21676
12811	16156	21675
12812	16157	21673
12813	16158	21671
12814	16159	21670
12815	16160	21668
12816	16161	21667
12817	16162	21665
12818	16163	21663
12819	16164	21661
12820	16165	21660
12821	16166	21658
12822	16167	21657
12823	16168	21655
12824	16169	21653
12825	16170	21651
12826	16170	21649
12827	16171	21648
12828	16173	21646
12829	16173	21645
12830	16175	21643
12831	16175	21641
12832	16176	21640
12833	16177	21638
12834	16178	21636
12835	16179	21634
12836	16180	21632
12837	16180	21630
12838	16181	21629
12839	16182	21627
12840	16183	21625
12841	16184	21623
12842	16185	21622
12843	16186	21620
12844	16187	21619
12845	16189	21618
12846	16191	21618
12847	16192	21616
12848	16193	21614
12849	16193	21612
12850	16194	21611
12851	16195	21609
12852	16196	21607
12853	16197	21605
12854	16198	21604
12855	16199	21602
12856	16200	21600
12857	16201	21599
12858	16202	21597
12859	16203	21596
12860	16204	21594
12861	16205	21592
12862	16206	21590
12863	16206	21588
12864	16207	21587
12865	16208	21585
12866	16209	21583
12867	16210	21581
12868	16211	21580
12869	16212	21578
12870	16212	21576
12871	16213	21574
12872	16214	21572
12873	16215	21570
12874	16217	21570
12875	16219	21570
12876	16220	21569
12877	16221	21568
12878	16223	21566
12879	16226	21567
12880	16227	21566
12881	16228	21564
12882	16229	21563
12883	16230	21561
12884	16232	21561
12885	16233	21560
12886	16234	21558
12887	16235	21556
12888	16236	21555
12889	16237	21553
12890	16238	21551
12891	16239	21549
12892	16240	21548
12893	16240	21546
12894	16241	21544
12895	16242	21543
12896	16243	21541
12897	16244	21539
12898	16245	21538
12899	16247	21536
12900	16248	21535
12901	16252	21537
12902	16254	21537
12903	16255	21536
12904	16256	21534
12905	16257	21533
12906	16258	21531
12907	16259	21529
12908	16260	21528
12909	16261	21527
12910	16262	21525
12911	16263	21523
12912	16264	21522
12913	16265	21520
12914	16266	21518
12915	16267	21516
12916	16268	21514
12917	16269	21513
12918	16269	21511
12919	16270	21509
12920	16272	21508
12921	16273	21507
12922	16275	21507
12923	16277	21506
12924	16278	21505
12925	16280	21504
12926	16281	21502
12927	16282	21501
12928	16283	21499
12929	16284	21498
12930	16284	21496
12931	16285	21494
12932	16286	21493
12933	16287	21491
12934	16288	21489
12935	16289	21488
12936	16291	21487
12937	16293	21487
12938	16296	21488
12939	16298	21487
12940	16299	21486
12941	16300	21484
12942	16301	21483
12943	16302	21481
12944	16303	21480
12945	16305	21479
12946	16306	21477
12947	16307	21475
12948	16308	21474
12949	16309	21472
12950	16310	21470
12951	16310	21469
12952	16311	21467
12953	16312	21465
12954	16313	21463
12955	16314	21462
12956	16315	21460
12957	16316	21458
12958	16318	21458
12959	16319	21457
12960	16320	21456
12961	16321	21454
12962	16322	21452
12963	16323	21451
12964	16324	21449
12965	16325	21447
12966	16326	21445
12967	16328	21445
12968	16329	21443
12969	16330	21442
12970	16331	21440
12971	16332	21439
12972	16333	21437
12973	16337	21439
12974	16338	21438
12975	16340	21437
12976	16341	21436
12977	16342	21435
12978	16343	21433
12979	16344	21431
12980	16345	21430
12981	16346	21428
12982	16347	21427
12983	16348	21425
12984	16349	21423
12985	16350	21421
12986	16351	21420
12987	16352	21418
12988	16353	21416
12989	16354	21415
12990	16356	21414
12991	16357	21413
12992	16358	21412
12993	16359	21410
12994	16361	21410
12995	16363	21409
12996	16364	21407
12997	16365	21406
12998	16365	21404
12999	16366	21402
13000	16367	21401
13001	16368	21399
13002	16369	21397
13003	16370	21396
13004	16371	21394
13005	16372	21393
13006	16373	21391
13007	16374	21389
13008	16375	21388
13009	16376	21386
13010	16377	21384
13011	16378	21382
13012	16379	21381
13013	16380	21379
13014	16381	21377
13015	16382	21376
13016	16383	21374
13017	16384	21373
13018	16384	21371
13019	16385	21369
13020	16386	21367
13021	16387	21365
13022	16388	21364
13023	16389	21362
13024	16390	21361
13025	16391	21359
13026	16392	21357
13027	16393	21355
13028	16394	21354
13029	16395	21352
13030	16395	21350
13031	16396	21349
13032	16397	21347
13033	16398	21345
13034	16399	21343
13035	16400	21341
13036	16401	21340
13037	16402	21338
13038	16403	21337
13039	16404	21336
13040	16405	21334
13041	16406	21332
13042	16407	21331
13043	16408	21329
13044	16409	21327
13045	16410	21326
13046	16411	21324
13047	16412	21322
13048	16412	21320
13049	16413	21318
13050	16414	21317
13051	16415	21315
13052	16416	21313
13053	16417	21311
13054	16418	21310
13055	16419	21309
13056	16420	21307
13057	16421	21305
13058	16423	21305
13059	16424	21303
13060	16425	21302
13061	16426	21300
13062	16427	21298
13063	16428	21297
13064	16429	21295
13065	16430	21294
13066	16431	21292
13067	16432	21291
13068	16435	21291
13069	16440	21296
13070	16442	21295
13071	16444	21295
13072	16446	21294
13073	16448	21294
13074	16456	21302
13075	16458	21302
13076	16460	21300
13077	16461	21299
13078	16463	21300
13079	16465	21300
13080	16467	21298
13081	16468	21297
13082	16469	21295
13083	16470	21294
13084	16471	21293
13085	16473	21291
13086	16474	21290
13087	16475	21289
13088	16476	21287
13089	16478	21287
13090	16480	21287
13091	16482	21286
13092	16483	21284
13093	16484	21283
13094	16485	21282
13095	16487	21281
13096	16488	21280
13097	16489	21278
13098	16491	21277
13099	16497	21282
13100	16498	21281
13101	16500	21280
13102	16501	21279
13103	16503	21278
13104	16506	21280
13105	16509	21280
13106	16515	21286
13107	16517	21285
13108	16518	21284
13109	16520	21283
13110	16521	21282
13111	16524	21282
13112	16525	21281
13113	16526	21280
13114	16527	21278
13115	16528	21277
13116	16530	21275
13117	16531	21274
13118	16532	21273
13119	16534	21272
13120	16535	21271
13121	16536	21269
13122	16542	21274
13123	16543	21273
13124	16544	21271
13125	16545	21270
13126	16547	21269
13127	16549	21268
13128	16550	21267
13129	16551	21266
13130	16553	21266
13131	16555	21264
13132	16555	21263
13133	16557	21261
13134	16558	21260
13135	16559	21259
13136	16560	21257
13137	16561	21256
13138	16562	21254
13139	16563	21253
13140	16564	21251
13141	16566	21250
13142	16568	21250
13143	16569	21248
13144	16570	21247
13145	16571	21245
13146	16572	21244
13147	16573	21242
13148	16574	21241
13149	16575	21239
13150	16576	21238
13151	16577	21236
13152	16579	21235
13153	16581	21235
13154	16588	21241
13155	16590	21240
13156	16592	21241
13157	16594	21240
13158	16595	21238
13159	16596	21237
13160	16597	21236
13161	16599	21234
13162	16600	21233
13163	16601	21232
13164	16603	21231
13165	16604	21230
13166	16605	21228
13167	16606	21227
13168	16607	21226
13169	16609	21224
13170	16610	21223
13171	16611	21222
13172	16612	21221
13173	16613	21219
13174	16614	21217
13175	16615	21216
13176	16617	21215
13177	16618	21213
13178	16619	21211
13179	16620	21210
13180	16621	21208
13181	16622	21207
13182	16624	21206
13183	16626	21207
13184	16627	21205
13185	16629	21204
13186	16630	21203
13187	16631	21201
13188	16632	21200
13189	16633	21198
13190	16634	21197
13191	16636	21196
13192	16637	21195
13193	16638	21193
13194	16640	21192
13195	16641	21191
13196	16642	21190
13197	16643	21188
13198	16645	21187
13199	16646	21186
13200	16647	21184
13201	16648	21182
13202	16649	21181
13203	16650	21179
13204	16651	21178
13205	16652	21176
13206	16654	21176
13207	16656	21176
13208	16658	21175
13209	16659	21174
13210	16661	21173
13211	16662	21172
13212	16663	21170
13213	16664	21168
13214	16665	21167
13215	16666	21166
13216	16668	21165
13217	16669	21164
13218	16670	21163
13219	16672	21161
13220	16673	21160
13221	16674	21158
13222	16675	21157
13223	16676	21155
13224	16677	21153
13225	16678	21152
13226	16679	21150
13227	16680	21149
13228	16681	21147
13229	16682	21146
13230	16683	21145
13231	16685	21143
13232	16686	21142
13233	16687	21141
13234	16688	21139
13235	16689	21138
13236	16690	21136
13237	16691	21135
13238	16692	21133
13239	16693	21131
13240	16694	21130
13241	16695	21128
13242	16697	21127
13243	16698	21126
13244	16699	21124
13245	16700	21123
13246	16701	21121
13247	16702	21119
13248	16703	21118
13249	16704	21116
13250	16705	21115
13251	16706	21113
13252	16707	21112
13253	16708	21110
13254	16709	21109
13255	16711	21108
13256	16713	21107
13257	16714	21106
13258	16715	21104
13259	16716	21103
13260	16717	21101
13261	16718	21100
13262	16719	21098
13263	16720	21096
13264	16721	21095
13265	16722	21093
13266	16723	21091
13267	16723	21090
13268	16724	21088
13269	16725	21086
13270	16727	21086
13271	16728	21084
13272	16729	21082
13273	16730	21081
13274	16732	21080
13275	16733	21079
13276	16734	21077
13277	16735	21076
13278	16736	21074
13279	16737	21073
13280	16739	21072
13281	16740	21071
13282	16742	21070
13283	16743	21069
13284	16744	21067
13285	16745	21066
13286	16746	21064
13287	16747	21063
13288	16748	21061
13289	16750	21060
13290	16751	21058
13291	16752	21057
13292	16753	21056
13293	16754	21054
13294	16755	21052
13295	16756	21051
13296	16757	21050
13297	16758	21048
13298	16759	21047
13299	16760	21045
13300	16761	21043
13301	16762	21041
13302	16763	21040
13303	16764	21038
13304	16765	21036
13305	16766	21035
13306	16767	21033
13307	16768	21032
13308	16769	21031
13309	16771	21030
13310	16772	21028
13311	16773	21026
13312	16774	21025
13313	16775	21023
13314	16776	21022
13315	16777	21020
13316	16778	21018
13317	16779	21017
13318	16779	21015
13319	16780	21013
13320	16781	21011
13321	16782	21009
13322	16783	21008
13323	16784	21006
13324	16785	21005
13325	16786	21003
13326	16787	21001
13327	16787	20999
13328	16788	20998
13329	16789	20996
13330	16790	20994
13331	16790	20992
13332	16792	20991
13333	16793	20989
13334	16794	20988
13335	16795	20986
13336	16796	20984
13337	16796	20982
13338	16797	20980
13339	16798	20979
13340	16799	20977
13341	16800	20976
13342	16801	20974
13343	16802	20972
13344	16803	20970
13345	16803	20969
13346	16804	20967
13347	16805	20965
13348	16806	20963
13349	16807	20961
13350	16808	20960
13351	16809	20958
13352	16810	20956
13353	16810	20955
13354	16811	20953
13355	16812	20951
13356	16813	20949
13357	16814	20948
13358	16815	20946
13359	16816	20944
13360	16817	20943
13361	16818	20941
13362	16819	20939
13363	16819	20937
13364	16821	20936
13365	16821	20934
13366	16822	20933
13367	16823	20931
13368	16824	20929
13369	16825	20927
13370	16825	20925
13371	16827	20924
13372	16828	20922
13373	16829	20921
13374	16830	20919
13375	16830	20917
13376	16831	20916
13377	16832	20914
13378	16833	20912
13379	16834	20911
13380	16835	20909
13381	16836	20908
13382	16837	20906
13383	16838	20904
13384	16838	20902
