iter	Logloss
8429	0.3916908903
8430	0.3916773087
8431	0.3916646313
8432	0.3916587838
8433	0.3916412695
8434	0.3916355041
8435	0.3916309455
8436	0.3916256572
8437	0.3916190383
8438	0.3916078562
8439	0.391600406
8440	0.3915953514
8441	0.3915896032
8442	0.391581304
8443	0.391578956
8444	0.3915634388
8445	0.3915548565
8446	0.391552049
8447	0.3915457685
8448	0.3915346593
8449	0.3915294168
8450	0.3915259829
8451	0.3915191108
8452	0.3915081914
8453	0.3915046853
8454	0.3914974364
8455	0.3914886606
8456	0.3914834053
8457	0.3914659475
8458	0.3914552054
8459	0.3914501901
8460	0.3914390371
8461	0.3914371338
8462	0.3914307767
8463	0.3914198935
8464	0.3914140803
8465	0.3913966673
8466	0.3913793014
8467	0.3913718719
8468	0.3913676285
8469	0.3913618344
8470	0.3913507822
8471	0.3913449997
8472	0.3913397313
8473	0.3913349287
8474	0.3913265984
8475	0.3913212351
8476	0.3913132625
8477	0.3912959528
8478	0.3912927189
8479	0.3912874745
8480	0.3912846564
8481	0.3912772386
8482	0.3912599766
8483	0.3912534082
8484	0.3912465354
8485	0.3912408208
8486	0.3912311832
8487	0.391229836
8488	0.3912232805
8489	0.3912187443
8490	0.3912151991
8491	0.391207803
8492	0.3912012629
8493	0.3911905377
8494	0.3911733239
8495	0.3911561564
8496	0.3911526988
8497	0.3911492674
8498	0.3911321459
8499	0.3911150706
8500	0.3910980412
8501	0.3910906668
8502	0.3910833064
8503	0.3910781216
8504	0.3910672814
8505	0.3910615433
8506	0.3910565469
8507	0.3910494868
8508	0.3910438068
8509	0.3910330955
8510	0.3910161101
8511	0.3910065345
8512	0.3910017501
8513	0.3909848106
8514	0.3909823489
8515	0.3909770522
8516	0.3909660517
8517	0.3909552726
8518	0.3909443033
8519	0.3909391743
8520	0.3909284818
8521	0.3909185506
8522	0.3909133932
8523	0.3909076845
8524	0.3908989812
8525	0.3908974805
8526	0.3908930328
8527	0.3908761376
8528	0.3908710095
8529	0.3908658917
8530	0.3908624839
8531	0.3908575836
8532	0.3908476767
8533	0.3908370018
8534	0.3908322303
8535	0.3908254086
8536	0.390822935
8537	0.3908060869
8538	0.3907954299
8539	0.3907858843
8540	0.3907838844
8541	0.3907756279
8542	0.3907648731
8543	0.3907480688
8544	0.3907369802
8545	0.3907296251
8546	0.3907271898
8547	0.3907204025
8548	0.3907097678
8549	0.3906930137
8550	0.3906823968
8551	0.3906760975
8552	0.3906650334
8553	0.3906615737
8554	0.3906559185
8555	0.3906529797
8556	0.3906502262
8557	0.3906454739
8558	0.3906398405
8559	0.390634218
8560	0.3906234777
8561	0.3906096842
8562	0.3906023568
8563	0.3905916373
8564	0.3905819144
8565	0.3905763016
8566	0.3905706997
8567	0.3905651088
8568	0.390562137
8569	0.3905601555
8570	0.3905524106
8571	0.3905438967
8572	0.3905356709
8573	0.3905273593
8574	0.390510653
8575	0.3905073962
8576	0.3904907345
8577	0.3904835146
8578	0.3904779228
8579	0.3904744661
8580	0.3904667405
8581	0.3904597375
8582	0.390453772
8583	0.3904442989
8584	0.3904374909
8585	0.3904355179
8586	0.3904321718
8587	0.3904214982
8588	0.3904159189
8589	0.3904052685
8590	0.3903945714
8591	0.3903898915
8592	0.3903852211
8593	0.3903780001
8594	0.3903613968
8595	0.3903508211
8596	0.3903413959
8597	0.3903355361
8598	0.3903288267
8599	0.3903215633
8600	0.3903200945
8601	0.3903134032
8602	0.3903051731
8603	0.3902968993
8604	0.3902896509
8605	0.3902841111
8606	0.3902735589
8607	0.3902630258
8608	0.3902559435
8609	0.3902449356
8610	0.3902377049
8611	0.3902211652
8612	0.3902088188
8613	0.3901923234
8614	0.3901888269
8615	0.3901854099
8616	0.3901801952
8617	0.3901729274
8618	0.3901564745
8619	0.3901468605
8620	0.3901406186
8621	0.3901323675
8622	0.3901217873
8623	0.3901155559
8624	0.3901100277
8625	0.390099525
8626	0.3900940075
8627	0.3900883482
8628	0.3900816314
8629	0.3900678212
8630	0.390051414
8631	0.3900466911
8632	0.390040472
8633	0.3900299113
8634	0.3900279615
8635	0.3900192994
8636	0.3900173518
8637	0.3900107681
8638	0.3900011975
8639	0.3899929759
8640	0.3899882586
8641	0.3899820538
8642	0.3899801102
8643	0.3899693958
8644	0.3899613977
8645	0.3899518668
8646	0.3899355148
8647	0.3899283342
8648	0.3899268848
8649	0.389920694
8650	0.3899175718
8651	0.3899086886
8652	0.3899034387
8653	0.3898985475
8654	0.389888079
8655	0.3898717767
8656	0.3898602066
8657	0.3898508362
8658	0.3898442299
8659	0.3898377932
8660	0.38982524
8661	0.3898147904
8662	0.3898105588
8663	0.3898038907
8664	0.389800467
8665	0.3897991745
8666	0.3897829208
8667	0.3897779764
8668	0.3897763652
8669	0.3897665856
8670	0.3897584632
8671	0.3897502748
8672	0.3897464651
8673	0.389730256
8674	0.3897276175
8675	0.3897114518
8676	0.3896989428
8677	0.3896970089
8678	0.3896943793
8679	0.3896924487
8680	0.3896869769
8681	0.3896761686
8682	0.3896646362
8683	0.3896624254
8684	0.3896463041
8685	0.3896391037
8686	0.3896329298
8687	0.389624989
8688	0.3896195275
8689	0.3896140767
8690	0.3896110738
8691	0.3896051873
8692	0.3896018416
8693	0.3895963515
8694	0.3895909134
8695	0.3895804822
8696	0.3895750546
8697	0.3895728535
8698	0.3895699135
8699	0.3895538352
8700	0.3895519217
8701	0.3895503379
8702	0.389544198
8703	0.3895370833
8704	0.3895284981
8705	0.389525563
8706	0.3895206905
8707	0.3895125311
8708	0.3895053364
8709	0.3894999325
8710	0.389498026
8711	0.3894819973
8712	0.389480203
8713	0.3894704546
8714	0.3894690335
8715	0.3894671315
8716	0.3894646395
8717	0.3894575788
8718	0.3894519258
8719	0.3894465383
8720	0.3894449593
8721	0.3894397563
8722	0.3894351203
8723	0.3894246307
8724	0.3894192537
8725	0.3894032734
8726	0.389400616
8727	0.3893911499
8728	0.3893867018
8729	0.389384809
8730	0.3893824765
8731	0.3893763617
8732	0.389369187
8733	0.389364359
8734	0.3893548352
8735	0.3893481318
8736	0.3893399973
8737	0.3893384286
8738	0.389333357
8739	0.3893272608
8740	0.3893219072
8741	0.3893132115
8742	0.3893055597
8743	0.3893008631
8744	0.3892979315
8745	0.3892920534
8746	0.3892891273
8747	0.3892819597
8748	0.3892788417
8749	0.389268459
8750	0.3892646951
8751	0.389259273
8752	0.3892530998
8753	0.389247763
8754	0.3892418496
8755	0.3892365237
8756	0.3892205944
8757	0.3892108681
8758	0.3892038335
8759	0.3891973168
8760	0.3891907343
8761	0.3891888608
8762	0.3891876138
8763	0.3891857442
8764	0.3891753824
8765	0.3891688731
8766	0.3891585307
8767	0.3891518663
8768	0.3891460094
8769	0.3891355683
8770	0.3891258629
8771	0.3891210817
8772	0.3891185073
8773	0.3891128451
8774	0.3891087194
8775	0.3890981041
8776	0.3890916525
8777	0.3890863608
8778	0.3890782488
8779	0.3890623725
8780	0.3890586275
8781	0.3890559148
8782	0.3890492735
8783	0.389037766
8784	0.3890359039
8785	0.389030628
8786	0.3890203045
8787	0.3890044717
8788	0.3889941655
8789	0.3889916082
8790	0.3889886136
8791	0.3889833503
8792	0.3889814943
8793	0.3889751824
8794	0.3889685544
8795	0.3889670116
8796	0.3889603962
8797	0.3889498011
8798	0.3889404589
8799	0.3889270209
8800	0.3889217698
8801	0.3889114012
8802	0.3889054029
8803	0.3888896143
8804	0.3888877639
8805	0.388877478
8806	0.3888760996
8807	0.3888689719
8808	0.3888635451
8809	0.3888505849
8810	0.3888391017
8811	0.3888346967
8812	0.3888189516
8813	0.388814635
8814	0.3888078566
8815	0.3887997727
8816	0.388787029
8817	0.3887755731
8818	0.3887715
8819	0.3887652032
8820	0.388758868
8821	0.3887486013
8822	0.3887435717
8823	0.3887358155
8824	0.3887213174
8825	0.3887142128
8826	0.3887130842
8827	0.3887028474
8828	0.3887012049
8829	0.3886983987
8830	0.3886839323
8831	0.3886754698
8832	0.3886728981
8833	0.3886676852
8834	0.3886607014
8835	0.3886542306
8836	0.3886512994
8837	0.3886483735
8838	0.3886349971
8839	0.3886193055
8840	0.3886165032
8841	0.388609547
8842	0.3886014853
8843	0.388591272
8844	0.3885804017
8845	0.3885770381
8846	0.3885739601
8847	0.3885634215
8848	0.3885582255
8849	0.388545319
8850	0.3885351247
8851	0.3885286729
8852	0.3885217845
8853	0.388517122
8854	0.3885127749
8855	0.3885069929
8856	0.3885005333
8857	0.3884974361
8858	0.3884949967
8859	0.3884928202
8860	0.3884901299
8861	0.3884859923
8862	0.3884841629
8863	0.3884772505
8864	0.388474304
8865	0.3884691459
8866	0.3884673199
8867	0.388465496
8868	0.3884614961
8869	0.3884572047
8870	0.3884501342
8871	0.3884399629
8872	0.3884243204
8873	0.3884218836
8874	0.3884181459
8875	0.3884158777
8876	0.3884002766
8877	0.3883909131
8878	0.3883857824
8879	0.3883743951
8880	0.3883710395
8881	0.3883698254
8882	0.3883542656
8883	0.3883451171
8884	0.3883380694
8885	0.3883346427
8886	0.3883277516
8887	0.3883246601
8888	0.3883184519
8889	0.388313018
8890	0.388310593
8891	0.388302365
8892	0.388296168
8893	0.3882806598
8894	0.3882793402
8895	0.3882638733
8896	0.3882484474
8897	0.3882404169
8898	0.3882379945
8899	0.3882316313
8900	0.388224784
8901	0.3882217104
8902	0.3882063326
8903	0.3882009055
8904	0.3881996867
8905	0.3881945726
8906	0.3881854123
8907	0.3881769015
8908	0.3881717967
8909	0.388156461
8910	0.3881411659
8911	0.3881331572
8912	0.3881278071
8913	0.3881263445
8914	0.3881245412
8915	0.3881202714
8916	0.388114331
8917	0.3881050095
8918	0.3880990142
8919	0.38808886
8920	0.3880837779
8921	0.3880827207
8922	0.3880760018
8923	0.38806801
8924	0.3880575567
8925	0.3880524842
8926	0.3880499374
8927	0.3880448755
8928	0.3880430826
8929	0.3880376907
8930	0.3880317722
8931	0.3880273417
8932	0.3880204823
8933	0.3880103473
8934	0.3880001027
8935	0.3879908359
8936	0.3879892231
8937	0.3879846898
8938	0.3879813645
8939	0.3879757419
8940	0.3879656244
8941	0.3879503782
8942	0.3879488922
8943	0.3879387916
8944	0.3879284005
8945	0.3879180322
8946	0.3879087411
8947	0.3878986596
8948	0.3878834505
8949	0.3878733858
8950	0.3878708526
8951	0.3878690694
8952	0.3878632806
8953	0.3878590354
8954	0.3878438649
8955	0.3878375213
8956	0.3878357409
8957	0.3878267326
8958	0.3878234277
8959	0.3878200215
8960	0.3878155031
8961	0.3878020555
8962	0.3877869256
8963	0.3877801109
8964	0.3877764592
8965	0.3877722269
8966	0.3877692998
8967	0.3877592553
8968	0.3877563334
8969	0.3877495258
8970	0.3877432766
8971	0.3877382627
8972	0.3877231768
8973	0.3877174854
8974	0.3877153649
8975	0.3877003189
8976	0.3876897324
8977	0.3876844341
8978	0.3876794306
8979	0.3876760913
8980	0.387671877
8981	0.387663434
8982	0.3876542527
8983	0.3876466977
8984	0.3876417058
8985	0.3876367236
8986	0.3876266991
8987	0.3876249294
8988	0.3876184788
8989	0.3876076516
8990	0.3876040433
8991	0.3876004423
8992	0.3875971143
8993	0.3875863272
8994	0.3875848587
8995	0.3875780817
8996	0.3875763161
8997	0.3875613142
8998	0.3875550288
8999	0.387545025
9000	0.3875432615
9001	0.3875365165
9002	0.3875339978
9003	0.3875301612
9004	0.3875201768
9005	0.3875172641
9006	0.3875110022
9007	0.3875056535
9008	0.3875027463
9009	0.3874969312
9010	0.3874921053
9011	0.3874871622
9012	0.387472201
9013	0.3874654744
9014	0.3874555198
9015	0.3874492484
9016	0.3874467573
9017	0.387441421
9018	0.3874364882
9019	0.3874265521
9020	0.3874166337
9021	0.3874063219
9022	0.3874045682
9023	0.3873958865
9024	0.3873867835
9025	0.3873760237
9026	0.3873731233
9027	0.3873625677
9028	0.3873526686
9029	0.3873474191
9030	0.3873384624
9031	0.3873367129
9032	0.3873305016
9033	0.3873243021
9034	0.3873153797
9035	0.3873094894
9036	0.3873003886
9037	0.387296272
9038	0.3872863909
9039	0.3872796409
9040	0.387277726
9041	0.3872728132
9042	0.3872632565
9043	0.3872583525
9044	0.3872570535
9045	0.3872468155
9046	0.3872360756
9047	0.3872279614
9048	0.3872219393
9049	0.3872119105
9050	0.3872005839
9051	0.3871947044
9052	0.387179784
9053	0.387169922
9054	0.3871610441
9055	0.3871543673
9056	0.387145729
9057	0.3871424343
9058	0.3871357594
9059	0.3871229333
9060	0.387116601
9061	0.3871083642
9062	0.3871028657
9063	0.3870995198
9064	0.3870961078
9065	0.3870927713
9066	0.3870845555
9067	0.3870826192
9068	0.3870677536
9069	0.387061905
9070	0.3870517277
9071	0.3870504396
9072	0.3870487073
9073	0.3870380068
9074	0.3870280362
9075	0.3870263057
9076	0.3870114797
9077	0.3870047974
9078	0.386998082
9079	0.3869956002
9080	0.3869857619
9081	0.3869813823
9082	0.3869796551
9083	0.3869782252
9084	0.3869751908
9085	0.3869685479
9086	0.3869587272
9087	0.3869538509
9088	0.3869494904
9089	0.3869451551
9090	0.3869408286
9091	0.3869345883
9092	0.3869318318
9093	0.3869256724
9094	0.3869166704
9095	0.3869123526
9096	0.3869025584
9097	0.3868977016
9098	0.3868829285
9099	0.3868685918
9100	0.3868619783
9101	0.386853377
9102	0.3868472519
9103	0.3868392716
9104	0.3868337147
9105	0.3868288663
9106	0.3868255557
9107	0.386815782
9108	0.386809071
9109	0.3867993151
9110	0.3867909468
9111	0.3867861068
9112	0.3867792178
9113	0.3867694796
9114	0.3867654545
9115	0.3867593584
9116	0.386749637
9117	0.3867458997
9118	0.3867401138
9119	0.3867269236
9120	0.3867226046
9121	0.3867121321
9122	0.3867054966
9123	0.3866975526
9124	0.3866868984
9125	0.3866771986
9126	0.3866723314
9127	0.3866576067
9128	0.3866543071
9129	0.3866493652
9130	0.3866405862
9131	0.3866365654
9132	0.3866218812
9133	0.3866161757
9134	0.3866105663
9135	0.3866008836
9136	0.3865994723
9137	0.3865965676
9138	0.3865917617
9139	0.3865890231
9140	0.3865863272
9141	0.3865797782
9142	0.3865709703
9143	0.3865613066
9144	0.3865549407
9145	0.3865523508
9146	0.3865422419
9147	0.3865386683
9148	0.3865338739
9149	0.3865281783
9150	0.3865211562
9151	0.3865192908
9152	0.386509656
9153	0.3865045045
9154	0.3864955475
9155	0.3864927515
9156	0.3864848569
9157	0.3864785064
9158	0.3864638604
9159	0.3864590791
9160	0.3864527408
9161	0.3864498431
9162	0.3864432398
9163	0.3864333516
9164	0.3864232999
9165	0.3864216118
9166	0.3864199258
9167	0.386410309
9168	0.3864033327
9169	0.3863887244
9170	0.3863744222
9171	0.3863631582
9172	0.3863552757
9173	0.3863421314
9174	0.3863352921
9175	0.3863257038
9176	0.3863222479
9177	0.3863110064
9178	0.3863043703
9179	0.3862985174
9180	0.386296336
9181	0.3862863108
9182	0.38628019
9183	0.386269792
9184	0.3862552252
9185	0.3862530837
9186	0.3862501801
9187	0.386246958
9188	0.3862363256
9189	0.3862263216
9190	0.3862234233
9191	0.3862168055
9192	0.3862073514
9193	0.386201576
9194	0.3861936912
9195	0.3861791631
9196	0.3861701251
9197	0.3861672297
9198	0.3861614637
9199	0.386154883
9200	0.3861524068
9201	0.3861456113
9202	0.386136764
9203	0.3861307531
9204	0.3861239748
9205	0.3861217562
9206	0.3861170015
9207	0.386112256
9208	0.3861010549
9209	0.3860945576
9210	0.3860894417
9211	0.386087775
9212	0.3860783589
9213	0.3860696748
9214	0.386063186
9215	0.3860589486
9216	0.3860523893
9217	0.3860458103
9218	0.386039338
9219	0.3860335888
9220	0.3860278495
9221	0.3860210899
9222	0.3860128498
9223	0.3860033031
9224	0.3859937732
9225	0.3859870266
9226	0.3859787762
9227	0.3859692635
9228	0.3859632473
9229	0.3859553914
9230	0.3859447855
9231	0.3859382445
9232	0.3859324387
9233	0.3859212798
9234	0.3859117863
9235	0.3858973129
9236	0.3858909967
9237	0.3858862689
9238	0.3858829814
9239	0.3858735035
9240	0.3858691661
9241	0.3858631838
9242	0.3858599022
9243	0.3858534772
9244	0.3858404676
9245	0.385829333
9246	0.3858198744
9247	0.3858151565
9248	0.3858122502
9249	0.3858071655
9250	0.3858008733
9251	0.3857864402
9252	0.385776997
9253	0.3857705909
9254	0.3857640704
9255	0.3857575388
9256	0.3857464255
9257	0.3857370813
9258	0.3857341634
9259	0.385723576
9260	0.3857171852
9261	0.3857066219
9262	0.3857002496
9263	0.3856939721
9264	0.3856920911
9265	0.385677707
9266	0.3856714416
9267	0.3856585923
9268	0.3856522318
9269	0.3856483065
9270	0.3856339633
9271	0.385627893
9272	0.3856150815
9273	0.3856040081
9274	0.3856023565
9275	0.3855980316
9276	0.3855875028
9277	0.385583879
9278	0.3855791931
9279	0.3855698813
9280	0.3855623835
9281	0.3855604408
9282	0.3855570611
9283	0.3855523906
9284	0.3855477291
9285	0.3855460857
9286	0.3855428232
9287	0.3855369316
9288	0.3855228813
9289	0.3855165393
9290	0.3855123801
9291	0.3855099918
9292	0.3855066389
9293	0.3855001467
9294	0.3854873717
9295	0.3854844653
9296	0.3854796336
9297	0.3854745749
9298	0.3854648038
9299	0.3854542857
9300	0.3854510341
9301	0.3854488625
9302	0.385440067
9303	0.3854370557
9304	0.3854357048
9305	0.3854262856
9306	0.3854199689
9307	0.3854094792
9308	0.3854072074
9309	0.3853994274
9310	0.3853943107
9311	0.3853855302
9312	0.3853798587
9313	0.385376598
9314	0.3853702943
9315	0.3853560003
9316	0.3853466
9317	0.3853372161
9318	0.3853307569
9319	0.3853219952
9320	0.3853126291
9321	0.3853032792
9322	0.3853016473
9323	0.3852911745
9324	0.3852883638
9325	0.3852779119
9326	0.3852754356
9327	0.3852611755
9328	0.3852513136
9329	0.3852372875
9330	0.3852289087
9331	0.3852192025
9332	0.3852093355
9333	0.3852059956
9334	0.3852003362
9335	0.3851964901
9336	0.3851923229
9337	0.3851864613
9338	0.385180459
9339	0.3851711832
9340	0.3851679292
9341	0.3851623594
9342	0.3851593981
9343	0.3851463872
9344	0.3851365406
9345	0.3851287508
9346	0.3851223131
9347	0.385108097
9348	0.3850999565
9349	0.385093536
9350	0.3850870486
9351	0.385073093
9352	0.3850668853
9353	0.3850621244
9354	0.385055712
9355	0.3850537905
9356	0.3850433685
9357	0.385029196
9358	0.385026807
9359	0.3850126716
9360	0.3850076302
9361	0.3849955488
9362	0.3849783331
9363	0.3849730358
9364	0.3849589453
9365	0.3849529386
9366	0.3849462826
9367	0.3849366404
9368	0.3849289012
9369	0.3849203443
9370	0.3849174423
9371	0.3849166359
9372	0.3849057023
9373	0.3848963717
9374	0.3848907214
9375	0.3848830027
9376	0.3848773607
9377	0.3848723443
9378	0.3848619491
9379	0.3848490858
9380	0.3848392959
9381	0.3848342872
9382	0.3848202325
9383	0.3848093417
9384	0.3847953238
9385	0.3847920883
9386	0.3847854639
9387	0.3847807486
9388	0.3847703693
9389	0.3847677399
9390	0.3847636259
9391	0.3847578305
9392	0.3847562173
9393	0.3847470321
9394	0.3847410952
9395	0.3847271202
9396	0.3847178069
9397	0.3847118855
9398	0.3846979484
9399	0.3846957031
9400	0.3846945186
9401	0.3846849312
9402	0.3846837501
9403	0.3846790486
9404	0.3846728773
9405	0.3846687732
9406	0.3846642608
9407	0.3846626528
9408	0.3846597571
9409	0.3846544893
9410	0.3846447384
9411	0.3846338684
9412	0.3846261849
9413	0.3846226392
9414	0.3846129105
9415	0.3845990142
9416	0.3845961238
9417	0.3845897744
9418	0.3845810431
9419	0.3845746288
9420	0.3845607722
9421	0.3845588578
9422	0.3845563968
9423	0.3845478034
9424	0.3845445775
9425	0.3845379937
9426	0.3845286974
9427	0.3845247004
9428	0.3845201144
9429	0.3845185122
9430	0.3845144269
9431	0.3845035821
9432	0.3844982192
9433	0.384495
9434	0.3844888542
9435	0.3844838815
9436	0.3844746018
9437	0.3844650994
9438	0.3844635014
9439	0.3844592736
9440	0.3844563832
9441	0.3844547914
9442	0.3844455281
9443	0.3844401222
9444	0.3844262994
9445	0.3844241829
9446	0.384417796
9447	0.3844098862
9448	0.3844053227
9449	0.3843956627
9450	0.3843818787
9451	0.3843742287
9452	0.3843695562
9453	0.3843631848
9454	0.3843573799
9455	0.3843523706
9456	0.3843467916
9457	0.3843404284
9458	0.38433516
9459	0.3843310934
9460	0.3843173532
9461	0.3843158259
9462	0.38431043
9463	0.3843027923
9464	0.3843014878
9465	0.3842913113
9466	0.3842884181
9467	0.3842820442
9468	0.3842694572
9469	0.384261833
9470	0.3842577771
9471	0.3842532402
9472	0.3842487122
9473	0.3842455061
9474	0.3842370449
9475	0.3842293617
9476	0.3842231664
9477	0.3842172974
9478	0.3842111175
9479	0.3841974228
9480	0.3841837637
9481	0.3841745177
9482	0.3841641949
9483	0.3841630335
9484	0.3841567455
9485	0.3841475172
9486	0.3841411757
9487	0.3841356119
9488	0.3841318549
9489	0.3841210384
9490	0.3841125966
9491	0.384107951
9492	0.3841057121
9493	0.3840965008
9494	0.3840828761
9495	0.3840796262
9496	0.3840784711
9497	0.3840752706
9498	0.384065651
9499	0.3840624552
9500	0.3840547345
9501	0.3840504493
9502	0.3840441565
9503	0.3840396914
9504	0.3840347788
9505	0.384025626
9506	0.3840172091
9507	0.384012583
9508	0.3840085688
9509	0.3840024859
9510	0.3839992683
9511	0.3839856796
9512	0.3839816732
9513	0.383972565
9514	0.3839633695
9515	0.3839599039
9516	0.3839463495
9517	0.3839418999
9518	0.3839337856
9519	0.3839234858
9520	0.3839176537
9521	0.3839131683
9522	0.3839028894
9523	0.3839013223
9524	0.3838937272
9525	0.3838924849
9526	0.3838822255
9527	0.3838759629
9528	0.3838667866
9529	0.3838592068
9530	0.3838579224
9531	0.383850357
9532	0.3838428058
9533	0.3838384864
9534	0.3838352654
9535	0.3838258447
9536	0.3838229649
9537	0.3838167272
9538	0.3838087827
9539	0.3838038891
9540	0.3838010148
9541	0.3837947602
9542	0.3837913271
9543	0.3837868679
9544	0.3837836528
9545	0.3837701446
9546	0.3837576383
9547	0.3837439069
9548	0.3837383997
9549	0.3837352258
9550	0.3837217527
9551	0.3837083145
9552	0.3837020832
9553	0.3836964153
9554	0.3836918136
9555	0.3836857061
9556	0.3836792047
9557	0.383673108
9558	0.3836623584
9559	0.3836563229
9560	0.3836534509
9561	0.3836472389
9562	0.3836446889
9563	0.383638924
9564	0.3836339708
9565	0.3836205863
9566	0.3836166215
9567	0.3836104357
9568	0.3835970887
9569	0.3835942223
9570	0.3835926691
9571	0.3835882281
9572	0.3835837957
9573	0.3835806314
9574	0.3835714864
9575	0.3835654206
9576	0.3835639951
9577	0.3835548671
9578	0.3835488184
9579	0.3835394154
9580	0.3835303654
9581	0.3835250573
9582	0.3835159468
9583	0.3835078671
9584	0.3834987729
9585	0.3834903934
9586	0.38347968
9587	0.3834721652
9588	0.3834693057
9589	0.3834556629
9590	0.3834547303
9591	0.3834411168
9592	0.3834320438
9593	0.3834309119
9594	0.3834264872
9595	0.3834162788
9596	0.3834079175
9597	0.3834063733
9598	0.3834052446
9599	0.3834013129
9600	0.383388001
9601	0.3833819813
9602	0.3833729046
9603	0.3833700489
9604	0.383365107
9605	0.3833571704
9606	0.3833465212
9607	0.3833436693
9608	0.3833376494
9609	0.3833296451
9610	0.383320103
9611	0.3833145483
9612	0.3833082509
9613	0.3833027131
9614	0.3832967042
9615	0.383288543
9616	0.3832856962
9617	0.3832772732
9618	0.3832666442
9619	0.3832533784
9620	0.3832459031
9621	0.3832407142
9622	0.3832317709
9623	0.3832185433
9624	0.3832094831
9625	0.3832073637
9626	0.383199905
9627	0.3831934469
9628	0.3831858486
9629	0.3831775296
9630	0.3831669456
9631	0.383153751
9632	0.3831447066
9633	0.3831371205
9634	0.3831293603
9635	0.3831240655
9636	0.3831150656
9637	0.3831025236
9638	0.3830950872
9639	0.3830918776
9640	0.3830859777
9641	0.3830769608
9642	0.3830668087
9643	0.3830609209
9644	0.3830477594
9645	0.3830393647
9646	0.3830262373
9647	0.3830201109
9648	0.3830141458
9649	0.3830122625
9650	0.3830048398
9651	0.3829917522
9652	0.3829868983
9653	0.3829820528
9654	0.382975863
9655	0.3829657278
9656	0.3829567268
9657	0.3829477747
9658	0.3829424973
9659	0.3829375799
9660	0.3829245245
9661	0.3829201261
9662	0.3829141829
9663	0.3829080847
9664	0.3829051719
9665	0.3829036069
9666	0.3828946223
9667	0.382891778
9668	0.382886127
9669	0.3828777616
9670	0.3828731973
9671	0.3828700646
9672	0.3828671584
9673	0.3828627735
9674	0.3828563385
9675	0.3828508481
9676	0.3828444239
9677	0.3828398655
9678	0.3828371253
9679	0.3828281686
9680	0.3828249912
9681	0.3828228679
9682	0.382809399
9683	0.3828004576
9684	0.3827874414
9685	0.3827769177
9686	0.3827721032
9687	0.3827677304
9688	0.3827633661
9689	0.382753281
9690	0.3827496714
9691	0.3827362488
9692	0.3827273221
9693	0.3827214269
9694	0.3827138771
9695	0.3827078026
9696	0.3826948235
9697	0.382688972
9698	0.3826862311
9699	0.3826823489
9700	0.3826740821
9701	0.3826687363
9702	0.3826643934
9703	0.3826514509
9704	0.3826499334
9705	0.3826398693
9706	0.3826309586
9707	0.3826226897
9708	0.3826183567
9709	0.382612481
9710	0.382603631
9711	0.3825947372
9712	0.3825883333
9713	0.3825854583
9714	0.3825772123
9715	0.3825733666
9716	0.3825718547
9717	0.3825629768
9718	0.3825578153
9719	0.3825518434
9720	0.3825503329
9721	0.3825439429
9722	0.3825391434
9723	0.3825312658
9724	0.3825224033
9725	0.3825180918
9726	0.3825156006
9727	0.3825055565
9728	0.3825043255
9729	0.3824954787
9730	0.382492628
9731	0.3824797188
9732	0.3824733396
9733	0.3824711892
9734	0.382466318
9735	0.3824609136
9736	0.382456383
9737	0.3824504314
9738	0.3824473444
9739	0.3824450018
9740	0.3824345344
9741	0.3824308988
9742	0.3824220253
9743	0.3824141716
9744	0.382408311
9745	0.3824019386
9746	0.3823890675
9747	0.3823836715
9748	0.3823781904
9749	0.3823758535
9750	0.3823715626
9751	0.3823661757
9752	0.3823533374
9753	0.382344506
9754	0.3823362782
9755	0.3823331423
9756	0.3823243263
9757	0.3823155255
9758	0.3823136783
9759	0.3823073248
9760	0.382297323
9761	0.3822899556
9762	0.3822774981
9763	0.3822711612
9764	0.3822588371
9765	0.3822494199
9766	0.382244047
9767	0.382235859
9768	0.3822258755
9769	0.3822240162
9770	0.3822166654
9771	0.3822127507
9772	0.3822054127
9773	0.3822011328
9774	0.3821939441
9775	0.382188792
9776	0.3821765115
9777	0.3821677269
9778	0.3821628564
9779	0.3821590575
9780	0.3821496637
9781	0.3821443047
9782	0.3821414538
9783	0.3821365568
9784	0.3821261131
9785	0.3821232665
9786	0.3821179167
9787	0.3821136535
9788	0.3821063299
9789	0.3821002904
9790	0.3820910897
9791	0.382086834
9792	0.3820780661
9793	0.3820720396
9794	0.3820702983
9795	0.3820644835
9796	0.382062745
9797	0.3820582647
9798	0.3820520407
9799	0.3820445686
9800	0.3820364095
9801	0.3820354456
9802	0.3820294353
9803	0.382023118
9804	0.3820179015
9805	0.3820155887
9806	0.3820124843
9807	0.3820037476
9808	0.3820009071
9809	0.381996667
9810	0.3819910453
9811	0.3819868132
9812	0.3819808119
9813	0.3819779768
9814	0.3819685493
9815	0.3819585905
9816	0.3819532615
9817	0.3819495089
9818	0.38194419
9819	0.3819360513
9820	0.3819279294
9821	0.3819226208
9822	0.3819098335
9823	0.3819040339
9824	0.3818991482
9825	0.3818931652
9826	0.3818887154
9827	0.3818814058
9828	0.3818785036
9829	0.3818731516
9830	0.3818627237
9831	0.3818595682
9832	0.3818532583
9833	0.3818490447
9834	0.3818402588
9835	0.3818275185
9836	0.3818202288
9837	0.3818160223
9838	0.3818100586
9839	0.3818048615
9840	0.381796143
9841	0.381787377
